# Constructed from biom file
#OTU ID	515rcbc8	515rcbc9	515rcbc10	515rcbc11	515rcbc13	515rcbc14	515rcbc15	515rcbc16	515rcbc17	515rcbc18	515rcbc19	515rcbc21	515rcbc22	515rcbc23	515rcbc24	515rcbc25	515rcbc26	515rcbc27	515rcbc28	515rcbc29	515rcbc31	515rcbc32	515rcbc33	515rcbc34	515rcbc35	515rcbc36	515rcbc37
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	0.000166514028807	0.000260300461104	0.000464788732394	0.000566047445068	0.000387596899225	0.000277978540057	0.000343233719281	0.00054174270073	0.000153704272979	0.00014023934181	0.000541711809317	0.000126620745543	0.00037037037037	0.000672780708898	0.000371380639543	0.000320958596341	0.000131429791848	0.000703860117063	0.000427124435586	0.000258983489803	0.000529349488295	0.00038441208976	0.000278981930555	0.000346406989723	6.85119210743e-05	0.000622406639004	0.000313507703332
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	0.00815918741154	0.00475977986018	0.00267605633803	0.00704986363402	0.00559862187769	0.00563369841182	0.00256281177063	0.00691434762774	0.00193228228888	0.00236069558714	0.00408218542021	0.00157009724473	0.00389486260454	0.00973761552353	0.00175445336612	0.00500160479298	0.000936437266917	0.00377861747055	0.00465769027377	0.00352865004856	0.00513665059013	0.00535774350103	0.0030258809391	0.00142411762442	0.00174705398739	0.00269709543568	0.00703152991759
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	0.0520356340022	0.04953145917	0.0371830985915	0.0569134976586	0.0763996554694	0.0688645503234	0.0323783808521	0.0527486313869	0.0348908699662	0.0319511967091	0.047032193159	0.0639181523501	0.0505854241338	0.0701108317694	0.032617465135	0.0428479726115	0.0234437891209	0.054567681707	0.0493430419396	0.0386694723211	0.0594831980551	0.0541300273894	0.033070088845	0.0362572649244	0.0162715812551	0.0703319502075	0.0600143317807
k__Bacteria;p__Chloroflexi;c__Ellin6529	0.00857547248356	0.00933363081957	0.0151690140845	0.00800185251891	0.00645994832041	0.00839495190971	0.0219898402819	0.00774121806569	0.0159852443898	0.0152159685864	0.00849326729608	0.0124594813614	0.0100119474313	0.00757763535286	0.00704342592237	0.00877286829999	0.0109579588953	0.0154849225754	0.00687466948704	0.0132890903205	0.00682272673803	0.00651097977031	0.0105798532126	0.0094684577191	0.0124006577144	0.00663900414938	0.0139734862057
k__Bacteria;p__Chloroflexi;c__S085	0.00191491133128	0.00234270414993	0.00177464788732	0.000746153450316	0.000861326442722	0.000500361372102	0.00144158162098	0.00054174270073	0.00162487374292	0.00210359012715	0.00158644172729	0.0020765802269	0.000704898446834	0.000779009241882	0.00110133568968	0.000454691344817	0.00266145328492	0.00103726754094	0.000772891835822	0.00142440919391	0.00145080970866	0.0007207726683	0.000343362376068	0.00100073130364	0.0035968758564	0.00248962655602	0.00103009673952
k__Bacteria;p__Chloroflexi;c__TK10	0.00024977104321	0.00230551836978	0.00176056338028	0.00115782431946	0.000430663221361	0.00116750986824	0.000800878678321	0.0030223540146	0.00122963418383	0.000537584143605	0.000967342516638	0.00017726904376	0.000442054958184	0.00300980843455	0.000332961952694	0.00213972397561	0.000558576615354	0.00081499592502	0.00176951551885	0.000372288766591	0.00139199309885	0.00110518475806	0.0010300871282	0.000461875986298	0.00023979172376	0.00186721991701	0.000358294518094
k__Bacteria;p__Chloroflexi;c__TK17	0.00108234118725	0.00148743120631	0.0022676056338	0.000540318015746	0.00193798449612	0.00103778654955	0.000617820694705	0.000370666058394	0.000812436871459	0.00074794315632	0.000580405509983	0.00124088330632	0.000812425328554	0.00177047554973	0.000371380639543	0.000133732748475	0.000295717031658	0.00188930873527	0.000976284424196	0.000372288766591	0.000509743951692	0.00081687569074	0.000472123267093	0.000654324313922	0.000753631131817	0.000622406639004	0.000671802221426
k__Bacteria;p__Firmicutes;c__Bacilli	0.0152360336358	0.00635876840696	0.0108028169014	0.00434827355529	0.00211024978467	0.00279831730324	0.00260857626653	0.00561701642336	0.0100127354969	0.00472139117427	0.00396610431822	0.00113958670989	0.00290322580645	0.00414291278637	0.00607015252219	0.0217716914518	0.013882271764	0.00318589316144	0.0105357360778	0.0088216251214	0.00343096890562	0.00559800105713	0.00615906262071	0.00873715407413	0.0175047958345	0.0300829875519	0.00416517377284
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1	0.0183165431688	0.0189275621003	0.0554225352113	0.0119127257757	0.0141688199828	0.00804284575897	0.00780284655165	0.0285127737226	0.0169953010408	0.0217604712042	0.0226358148893	0.016789910859	0.0132974910394	0.0107644913424	0.00596770269059	0.00390499625548	0.0206344773201	0.00640883159221	0.00656958060448	0.0380220135966	0.0143316472572	0.0322425640286	0.0144212197948	0.0285593318194	0.0985886544259	0.00414937759336	0.0155410247223
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes	0.00399633669137	0.00223114680946	0.00218309859155	0.0037564966809	0.0026270456503	0.00283538110858	0.00283739874605	0.00183907390511	0.00245926836766	0.00121540762902	0.00305680235258	0.00268435980551	0.00278375149343	0.00244325625863	0.00198496548721	0.00243393602225	0.000131429791848	0.00300066681485	0.00156612293048	0.00178051149239	0.00837156412971	0.00579020710201	0.00115884801923	0.000846772641546	0.00116470265826	0.00560165975104	0.000985309924758
k__Bacteria;p__Nitrospirae;c__Nitrospira	0.00166514028807	0.00974267440131	0.011	0.00977718314208	0.0147717484927	0.0045773799596	0.0104114228182	0.00963731751825	0.00779500241535	0.0130422587883	0.0121111283083	0.0100536871961	0.00906810035842	0.00867533019369	0.00995043989396	0.000668663742377	0.0151637122345	0.00877972882863	0.00846113167636	0.0140012949174	0.0044112457358	0.0045648935659	0.0104296321731	0.0153573765444	0.0176075637161	0.00311203319502	0.0100322465066
k__Bacteria;p__Planctomycetes;c__Planctomycetia	0.00324702356174	0.00795775695374	0.00425352112676	0.00393660268615	0.00185185185185	0.00151961601898	0.00100681890989	0.00268020072993	0.00182249352246	0.0018698578908	0.0044884692772	0.0011902350081	0.00162485065711	0.00871073970468	0.00139587895552	0.00896009414785	0.000345003203601	0.00277839519893	0.00406785176748	0.00318873421819	0.00268595851468	0.00269088462832	0.00195287351388	0.000692813979447	0.00109619073719	0.00331950207469	0.00206019347904
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.132628423945	0.0867172393277	0.0881830985915	0.144625122215	0.105383290267	0.0877670910472	0.109102558235	0.0854670392336	0.114926880682	0.107166230366	0.112327813032	0.122315640194	0.103034647551	0.0650118621862	0.10718813631	0.0924628222959	0.10746028356	0.0951322516115	0.0820689094089	0.0893007445775	0.131709994903	0.121834606698	0.104189020988	0.131904083754	0.0770759112086	0.197925311203	0.129299534217
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.0524519190742	0.0174029451138	0.033661971831	0.0380280965368	0.0540482342808	0.0355071255166	0.0356047778134	0.0317917427007	0.0206402880857	0.0333302169035	0.0428532734871	0.0605247163695	0.0484109916368	0.0451117170072	0.0343334998143	0.0468064619664	0.0313788628037	0.0673853448915	0.0306105845503	0.0373907413402	0.0351919382033	0.0543462591899	0.0343362376068	0.0370655479004	0.0224033981913	0.0684647302905	0.0536993908993
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	0.048705353426	0.0704298676186	0.0548169014085	0.0402665568878	0.0599913867356	0.0306147032116	0.0326072033317	0.0589073905109	0.050722410083	0.0490136499626	0.0513658876335	0.0438614262561	0.0442652329749	0.0431287843915	0.0432082164765	0.02543596876	0.0680806321773	0.0376750388975	0.0445022983362	0.064794431855	0.0580519938831	0.0432223343424	0.0427271556719	0.0616989338363	0.126061934777	0.0255186721992	0.0407112146184
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.0663558404796	0.0468168972185	0.0514507042254	0.0850872227654	0.0672695951766	0.0439947369396	0.0464967278385	0.0456061815693	0.0369988142813	0.0389397905759	0.0744079863798	0.051306726094	0.0537992831541	0.0704649268794	0.0485996388643	0.0357333903926	0.0333503096814	0.0665333036971	0.043403978359	0.0402719326643	0.0807944163432	0.0591273845562	0.040387999485	0.0367191409107	0.0665593313237	0.0711618257261	0.090603726263
k__Bacteria;p__Verrucomicrobia;c__Opitutae	0.0176504870535	0.00989141752194	0.0056338028169	0.0093140534143	0.00478036175711	0.00963658938863	0.00350098393666	0.0108348540146	0.00665319924465	0.00733919222139	0.010989010989	0.00503950567261	0.00832735961768	0.0110831769413	0.00477672339826	0.0155129988232	0.00246430859715	0.0083351855968	0.00951877313591	0.00705730009712	0.00613653295691	0.0155206381241	0.00630928366024	0.00315615257303	0.00558372156755	0.0265560165975	0.0105696882838
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.000749313129631	0.000892458723784	0.00133802816901	0.00144084804199	0.00353143841516	0.00418821000352	0.00267722301039	0.000912408759124	0.00155900048307	0.00252430815258	0.00166382912862	0.00516612641815	0.00383512544803	0.00272653234659	0.00204899663196	0.000213972397561	0.00184001708587	0.00466770393421	0.00402717324981	0.000874069278084	0.00099988236678	0.00067272115708	0.00126614876175	0.00142411762442	0.00178130994793	0.00207468879668	0.0030455034038
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae]	0.0206477395721	0.0185185185185	0.0281971830986	0.0143312921319	0.0310938845823	0.0279831730324	0.0111207725047	0.0236513458029	0.0157437091037	0.022601907255	0.0190179538771	0.0712621555916	0.0304301075269	0.0326829786481	0.0174548900585	0.0125708783567	0.0129294057731	0.0197080832778	0.0370174510841	0.021414697313	0.0119593773282	0.0187400893758	0.0143353792008	0.0127400792887	0.0159290216498	0.0387966804979	0.0206019347904
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria]	0.205062026476	0.146883831623	0.135323943662	0.213940204806	0.0545650301464	0.281406942051	0.0745961283236	0.256999885949	0.129924026174	0.1185723635	0.165957282154	0.0878494732577	0.21284348865	0.121348394179	0.137884667102	0.388199422275	0.143554190146	0.0979106468104	0.200626449172	0.130851408223	0.187291691174	0.242443899861	0.365788231255	0.113082637312	0.0341874486161	0.122821576763	0.0898871372268
